ensembl_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000196502,SULT1A1,46.339380442214924,-0.530975005180861,0.20080632035277204,-2.6442146056361975,0.008188072369430635,0.7539677999100275
ENSG00000100055,CYTH4,170.74926999241475,-0.26258935855925,0.09936617487666063,-2.6426433228932473,0.00822616414967522,0.7539677999100275
ENSG00000118412,CASP8AP2,35.941367701013256,0.4386272469445681,0.16624166910351396,2.638491596661288,0.008327576427641053,0.7539677999100275
ENSG00000255823,MTRNR2L8,657.8323655233689,0.33593927746543906,0.1275611929526625,2.633553902166037,0.008449642261686329,0.7539677999100275
ENSG00000254986,DPP3,6.27327039686463,-0.6839468349230985,0.2598048923652668,-2.632540244706089,0.00847489818644925,0.7539677999100275
ENSG00000165272,AQP3,31.706913710857396,-0.5574437451894547,0.2119935211444683,-2.6295319884307724,0.008550248737366095,0.7539677999100275
ENSG00000286112,gene:ENSG00000286112,9.408118563292932,-0.9495564806268101,0.36126660688319107,-2.6284092206004295,0.008578524865814162,0.7539677999100275
ENSG00000116667,C1orf21,20.026275552595354,0.5051571008822587,0.1924238982303464,2.625230574414132,0.00865903076003312,0.7539677999100275
ENSG00000197061,H4C3,146.68531761561502,0.4691737044179314,0.1790157026431779,2.6208522352539623,0.008771026964584277,0.7539677999100275
ENSG00000117676,RPS6KA1,80.45478849409687,-0.2478295964106393,0.0949065690284005,-2.611300766087931,0.00901985274973951,0.7539677999100275
ENSG00000100519,PSMC6,5.590070709596063,0.7634459437286036,0.2923983413874621,2.6109790503802763,0.009028342428161511,0.7539677999100275
ENSG00000104856,RELB,48.43780944629773,-0.30129942125142894,0.11540594039639673,-2.6107791350819953,0.009033621538604717,0.7539677999100275
